gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2311354020	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29715565	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.485827	-83.548784	31189.0						2013-05-03T11:47:00	3	5	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	29715565		John C.	2019-07-28T16:06:00	CC_BY_NC_4_0	John C.	John C.			2021-09-23T21:10:59.357Z	StillImage	COORDINATE_ROUNDED
2311312381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29549973	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.418732	-84.789956	31189.0						2016-10-19T21:53:00	19	10	2016	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	29549973		leithallb	2019-07-26T01:59:27	CC_BY_NC_4_0	leithallb	leithallb			2021-09-23T21:20:36.433Z	StillImage	COORDINATE_ROUNDED
2294462745	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697096	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.568895	-83.40461	31189.0						2013-04-05T09:33:00	5	4	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	28697096		John C.	2019-07-12T22:00:54	CC_BY_NC_4_0	John C.	John C.			2021-09-23T21:20:14.460Z	StillImage	COORDINATE_ROUNDED
2283155725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28187955	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.418565	-84.005141	31236.0						2019-07-03T04:19:00	3	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	28187955		Jim	2019-07-04T18:48:33	CC_BY_NC_4_0	Jim	Jim			2021-09-23T21:00:12.841Z	StillImage	COORDINATE_ROUNDED
2269271445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27114924	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.35192	-84.670325	17340.0						2019-06-16T09:55:39	16	6	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	27114924		jimdaniels	2019-06-17T12:29:52	CC_BY_NC_4_0	jimdaniels	jimdaniels			2021-09-23T21:10:58.261Z	StillImage	
2236857888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22419536	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.50904	-83.536003	31189.0						2019-03-18T12:01:00	18	3	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	22419536		Lena Struwe	2019-04-13T17:26:49	CC_BY_NC_4_0	Lena Struwe	Lena Struwe			2021-09-23T21:19:43.762Z	StillImage	COORDINATE_ROUNDED
2236839669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22353907	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.409854	-83.337838	263.0						2019-04-11T16:54:34	11	4	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	22353907		Jo De Pauw	2019-04-12T01:56:33	CC_BY_NC_4_0	Jo De Pauw	Jo De Pauw			2021-09-23T21:19:40.526Z	StillImage	COORDINATE_ROUNDED
2028492000	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21380549	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.424067	-83.563265	31189.0						2009-03-31T14:32:00	31	3	2009	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	21380549		Kevin Fistanic	2019-03-19T05:24:44	CC_BY_NC_4_0	Kevin Fistanic	Kevin Fistanic			2021-09-23T20:53:34.085Z	StillImage	COORDINATE_ROUNDED
2012983853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20914807	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.569859	-83.288809	31279.0						2019-02-23T13:34:00	23	2	2019	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	20914807		Don Loarie	2019-03-03T17:33:02	CC_BY_4_0	Don Loarie	Don Loarie			2021-09-23T21:10:26.867Z	StillImage	COORDINATE_ROUNDED
2012955948	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20748656	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.391172	-83.325221	366.0						2017-03-20T00:00:00	20	3	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	20748656		Rob Foster	2019-02-25T04:49:29	CC_BY_4_0	Rob Foster	Rob Foster			2021-09-23T21:14:09.082Z	StillImage	COORDINATE_ROUNDED
